name|contaminant_Gaia_DR3_id|angDist|Gmag
TIC 128599632|4052160945067717376|8.055272|19.914017
TIC 128599632|4052160945007505664|8.072522|17.900015
TIC 128599632|4052160945007515776|8.239923|18.755135
TIC 128599632|4052160945067720320|9.024439|19.534473
TIC 128599632|4052160945010177536|9.06915|17.556116
TIC 128599632|4052160945007505792|9.26224|17.963783
TIC 128599632|4052160944960148224|9.452476|16.124332
TIC 128599632|4052160940933202944|9.512044|17.231604
TIC 128599632|4052160945010001920|9.521088|18.357235
TIC 128599632|4052160945010002048|9.614283|18.876194
TIC 128599632|4052160940933262464|9.628641|18.263842
TIC 128599632|4052160945009857024|9.663871|19.967213
TIC 111265985|4055584308780976256|6.261312|null
TIC 111265985|4055584308780057984|6.366063|20.661535
TIC 111265985|4055584308780052096|7.334203|20.554554
TIC 111265985|4055584308780054784|8.393573|20.640234
TIC 111265985|4055585064694306048|8.497433|21.010977
TIC 111265985|4055585064701972864|9.501231|13.880791
TIC 262794568|4056233806793594368|3.616778|18.439636
TIC 262794568|4056233810949410176|4.403433|17.754251
TIC 262794568|4056233806793789952|5.697811|17.059984
TIC 262794568|4056233810947529344|5.983289|16.868523
TIC 262794568|4056233811041234560|6.072193|19.101828
TIC 262794568|4056233810949718656|6.934448|20.056705
TIC 262794568|4056233810947533696|7.335202|19.23592
TIC 262794568|4056233806793604224|7.945332|19.168789
TIC 262794568|4056233806793762176|8.014259|17.948431
TIC 262794568|4056233810947533824|8.059046|19.185509
TIC 262794568|4056233810903691008|8.76424|19.281307
TIC 262794568|4056233806793791872|8.788521|17.254658
TIC 262794568|4056233810901983872|9.032184|15.240891
TIC 262794568|4056233810949409408|9.109992|19.012632
TIC 262794568|4056233810903286144|9.116136|18.335445
TIC 262794568|4056233806596417152|9.490744|15.281521
TIC 262794568|4056233811041307520|9.778633|19.964909
TIC 262794568|4056233806604321792|9.803689|17.397943
TIC 105559958|4056991786718343296|1.822798|11.009279
TIC 105559958|4056991786737936512|6.318237|20.581963
TIC 105559958|4056991782431612800|9.12429|19.972424
TIC 1426785761|4056991786736733696|1.822798|11.029759
TIC 1426785761|4056991786737936512|4.706115|20.581963
TIC 1426785761|4056991782431612800|8.301291|19.972424
TIC 157379148|4059028047911239680|2.439249|17.786823
TIC 157379148|4059028048038713728|2.516012|null
TIC 157379148|4059028047912709632|4.213681|20.542826
TIC 157379148|4059028047904578048|5.697341|17.225677
TIC 157379148|4059028048038713344|6.028967|20.966936
TIC 157379148|4059028047904571392|6.043739|17.68759
TIC 157379148|4059028047912711680|6.060992|20.627783
TIC 157379148|4059028047904592256|7.97567|19.115232
TIC 157379148|4059028048001529344|8.152519|16.518896
TIC 157379148|4059028047904580864|9.622364|20.159824
TIC 157379148|4059028047904563456|9.774452|20.160925
TIC 157379148|4059028116721007872|9.866983|18.205078
TIC 157379148|4059028082264321280|9.901943|19.5324
TIC 200833429|4060934875996509056|4.735736|19.44677
TIC 200833429|4060934875997439616|4.860601|18.928242
TIC 200833429|4060934876064390272|4.994048|20.613779
TIC 200833429|4060934875997825280|6.566004|19.227083
TIC 200833429|4060934876064390784|7.020343|17.683451
TIC 200833429|4060934875994970880|8.026029|20.184446
TIC 200833429|4060934871640894720|8.034662|19.1632
TIC 200833429|4060934875997923200|8.186347|19.788044
TIC 200833429|4060934876044433536|8.495328|16.686434
TIC 200833429|4060934875996505600|8.909396|18.81213
TIC 200833429|4060934875996505472|9.340027|19.105064
TIC 200833429|4060934875996504448|9.364635|18.698828
TIC 201837359|4060950337911420672|2.581853|18.553595
TIC 201837359|4060950337911510144|3.885349|19.372005
TIC 201837359|4060950337897510528|5.309908|20.66712
TIC 201837359|4060950337897536896|6.09221|19.909781
TIC 201837359|4060950337897510272|6.383986|18.760149
TIC 201837359|4060950337897510144|6.693035|19.792192
TIC 201837359|4060950337902085376|7.117383|20.47727
TIC 201837359|4060950337897510400|7.148484|18.54336
TIC 201837359|4060950337897541376|7.486659|19.418039
TIC 201837359|4060950337897509376|7.866073|18.879725
TIC 201837359|4060950337911272192|8.237791|20.858768
TIC 201837359|4060950337897521536|8.537918|19.878635
TIC 201837359|4060950337911278592|8.850994|17.216251
TIC 201837359|4060949959940398080|8.900836|20.356585
TIC 201837359|4060950337897509504|9.189375|19.410191
TIC 201837359|4060950337897496192|9.205533|19.638584
TIC 201837359|4060950337911761536|9.22276|21.122011
TIC 201837359|4060950337911272064|9.254143|18.890787
TIC 201837359|4060950337903036032|9.600912|20.622452
TIC 201837359|4060950337897498880|9.792578|18.909229
TIC 406317882|4062446910650007424|3.920548|18.594446
TIC 406317882|4062446910597325440|5.487257|15.579742
TIC 406317882|4062446910650401536|5.92914|19.300882
TIC 406317882|4062446910597184256|6.655224|18.265829
TIC 406317882|4062446910650401664|7.055468|19.174047
TIC 406317882|4062446910648793856|7.220881|18.771173
TIC 406317882|4062446910651000448|7.274394|19.072065
TIC 406317882|4062446910648791680|7.588886|17.532513
TIC 406317882|4062446910648791936|8.036103|18.584976
TIC 406317882|4062446906533116672|8.437666|19.258726
TIC 406317882|4062493846011609728|8.713626|17.376919
TIC 406317882|4062446910597358336|9.065243|18.978483
TIC 406317882|4062446910648791808|9.146833|18.880775
TIC 406317882|4062446906532845056|9.398001|18.50769
TIC 406317882|4062446910597339520|9.422205|19.102922
TIC 406317882|4062493846011609856|9.871397|17.180813
TIC 406317882|4062446910648798208|9.909485|19.34721
TIC 129855305|4063687056637129216|6.228015|20.610657
TIC 129855305|4063687056632710272|6.832782|19.855654
TIC 133745276|4063811984336058752|7.346329|17.769974
TIC 133745276|4063811988640249088|8.907362|20.994032
TIC 133745276|4063811988635084544|9.173133|18.880577
TIC 133745276|4063811988626680064|9.517891|19.647758
TIC 128368058|4065315399076960384|1.696201|16.48546
TIC 128368058|4065315399076960768|4.134376|19.802435
TIC 128368058|4065315399015212672|5.899851|18.965984
TIC 128368058|4065315399063646848|6.240363|19.840616
TIC 128368058|4065315399062312832|6.440749|19.312588
TIC 128368058|4065315399014181120|7.120681|18.794672
TIC 128368058|4065315399014181760|7.956097|18.811642
TIC 128368058|4065315399063225088|8.083739|18.93144
TIC 128368058|4065315399014146688|8.244721|19.243053
TIC 128368058|4065315399014146816|8.262697|15.673234
TIC 128368058|4065315399077303040|8.358049|19.591599
TIC 128368058|4065315399014172416|8.39591|18.681753
TIC 128368058|4065315399014131968|9.374901|19.510628
TIC 128368058|4065315399015286784|9.512436|19.92581
TIC 128368058|4065315399014140928|9.629638|17.622213
TIC 128368058|4065315399014132096|9.692419|18.624155
TIC 128368058|4065315394867378432|9.970466|19.21377
TIC 249088286|4065831722797965312|4.501709|null
TIC 249088286|4065831722792392064|6.159427|12.57588
TIC 249088286|4065831722797923584|9.379826|20.242403
TIC 126387245|4067100490492941696|3.8175|19.850548
TIC 126387245|4067100490499759744|4.683015|null
TIC 126387245|4067100490502707712|4.955232|20.50572
TIC 126387245|4067100490502416384|5.693664|20.912241
TIC 126387245|4067100490492942208|6.077548|19.586742
TIC 126387245|4067100490492942080|6.563801|19.113249
TIC 126387245|4067100490492947584|6.816995|19.669985
TIC 126387245|4067100490565255808|7.360688|19.449383
TIC 126387245|4067100490492932352|7.873331|19.160997
TIC 126387245|4067100490492940160|8.156339|19.860119
TIC 126387245|4067100490492951168|8.438715|20.32929
TIC 126387245|4067100490492949376|8.875224|20.225786
TIC 126387245|4067100490492912768|9.169787|19.997131
TIC 126387245|4067100490492957184|9.591037|18.956696
TIC 203260923|4067934538894261888|3.500767|18.625132
TIC 203260923|4067934538842974720|3.924688|16.781891
TIC 203260923|4067934538796685056|4.062564|17.242338
TIC 203260923|4067934538797059456|5.608659|20.769646
TIC 203260923|4067934607516161664|5.705165|20.835886
TIC 203260923|4067934534471064960|6.909463|16.125341
TIC 203260923|4067934538793059456|6.930347|20.12204
TIC 203260923|4067934538796335744|7.715434|18.623688
TIC 203260923|4067934538793059328|7.940666|20.831522
TIC 203260923|4067934538793059584|8.256245|18.439938
TIC 203260923|4067934538894259712|8.291709|20.941242
TIC 203260923|4067934538793073664|9.838275|20.585148
TIC 105977121|4070388266467479296|9.150705|20.585203
TIC 465961963|4071372539860349696|5.143667|15.233396
TIC 465961963|4071372539853969920|6.129438|18.00876
TIC 465961963|4071372539849532672|7.025264|20.401148
TIC 465961963|4071372539846715776|7.196923|18.92326
TIC 465961963|4071372539846700160|7.410419|18.69899
TIC 465961963|4071372539846700288|7.705669|20.69964
TIC 465961963|4071372539853970688|7.961903|18.762426
TIC 465961963|4071372539846715648|7.985215|16.058308
TIC 465961963|4071372608569040896|8.57861|20.366198
TIC 465961963|4071372539863327488|9.748114|20.627171
TIC 89684637|4072260704724795008|4.90306|20.355301
TIC 89684637|4072260704720494720|6.323249|18.817188
TIC 89684637|4072260704699588480|8.616433|18.941439
TIC 89684637|4072260704720498048|9.026412|20.350185
TIC 89684637|4072260704699588096|9.171246|19.822767
TIC 89684637|4072259948783541120|9.784931|18.635006
TIC 153874723|4073230061677949952|2.831394|null
TIC 153874723|4073230061633477248|8.872682|19.942627
TIC 153874723|4073230130398532096|9.192277|20.33329
TIC 153874723|4073230130358176768|9.410753|20.375961
TIC 91643382|4073521947609629824|6.725539|18.545862
TIC 91643382|4073522016331165312|7.811128|20.673628
TIC 91643382|4073521947609622400|8.175302|20.429979
TIC 91643382|4073521947627096704|8.564363|19.320784
TIC 91643382|4073521943318465792|9.119981|18.950258
TIC 107849350|4073706906088326784|2.558142|19.402365
TIC 107849350|4073706906086840704|9.67938|19.310701
TIC 107849350|4073707009167670016|9.853823|19.784725
TIC 108596229|4074303872189693696|5.464017|20.216696
TIC 108596229|4074303872189693568|6.905107|20.237858
TIC 108596229|4074303872188473472|7.314323|19.481049
TIC 108596229|4074303872185997184|7.549754|19.453285
TIC 108596229|4074303872177786624|8.76461|18.199329
TIC 108596229|4074303872189693824|9.228114|17.7495
TIC 442117292|4075676028332563712|8.382657|18.419228
TIC 442117292|4075675822174126720|8.910904|19.877752
TIC 442117292|4075676024035742336|9.227737|17.808781
TIC 442002700|4075715129737155328|4.7318|19.994362
TIC 442002700|4075715129737155456|6.578239|18.275177
TIC 442002700|4075715129722661888|9.690183|19.537594
TIC 442002700|4075715129721196160|9.827012|18.997612
TIC 52875795|4077007055947672960|3.450158|19.020164
TIC 52875795|4077007085941578368|3.90784|15.847456
TIC 52875795|4077007055947672832|4.385911|19.410786
TIC 52875795|4077007055945258880|5.759766|19.862677
TIC 52875795|4077007055982761472|6.074775|19.325071
TIC 52875795|4077007055947365120|6.092378|19.793095
TIC 52875795|4077007055945255552|6.905514|19.269354
TIC 52875795|4077007055945259008|6.932124|18.820837
TIC 52875795|4077007055947700992|7.125014|19.677504
TIC 52875795|4077007055947566336|7.444359|20.059225
TIC 52875795|4077007055945259904|8.00237|18.845482
TIC 52875795|4077007055981229056|8.891841|20.365419
TIC 52875795|4077007055981229184|8.973529|18.346058
TIC 52875795|4077007051580614784|9.106359|17.143698
TIC 52875795|4077007051640365056|9.197358|20.390802
TIC 52875795|4077007051640301312|9.250163|20.239206
TIC 52875795|4077007051640177408|9.76063|18.95344
TIC 52875795|4077007090305004160|9.994307|20.151459
TIC 52875742|4077007090342337152|3.322914|18.840477
TIC 52875742|4077007090340998656|3.464305|18.435474
TIC 52875742|4077007090307105280|6.243547|20.086809
TIC 52875742|4077007090305075840|6.397307|19.61867
TIC 52875742|4077007090305075968|7.301216|17.567978
TIC 52875742|4077007090340989568|7.506577|19.493893
TIC 52875742|4077007090305040000|7.820032|18.295918
TIC 52875742|4077007090307410944|7.850824|19.885967
TIC 52875742|4077007090305066496|8.021826|20.070774
TIC 52875742|4077007055947368192|9.209323|null
TIC 52875742|4077007086000046080|9.30859|19.761648
TIC 52875742|4077007055981273728|9.631149|20.140322
TIC 52875742|4077007090305056768|9.725631|17.340019
TIC 3882477|4078319494811713408|5.040939|19.782303
TIC 3882477|4078319494811713280|5.29365|20.720098
TIC 3882477|4078319494812439936|6.154856|18.133173
TIC 3882477|4078319494811706240|8.359984|20.140669
TIC 3882477|4078319494812439808|8.691328|18.845789
TIC 3882477|4078319494806186752|9.193104|19.77803
TIC 3882477|4078319494806215552|9.426811|19.209826
TIC 3882477|4078319494806183424|9.506469|18.830521
TIC 3882477|4078319494857309952|9.895756|17.38555
TIC 224334594|4078891412679045632|7.652793|19.828482
TIC 224334594|4078891412655297664|7.912208|19.359982
TIC 224334594|4078891412655297280|9.274992|18.865719
TIC 839136|4079486729572591616|4.299059|18.868164
TIC 839136|4079486729572593664|5.339483|19.943569
TIC 839136|4079486729572593024|6.079194|20.902317
TIC 839136|4079486557706618240|7.197585|20.482363
TIC 839136|4079486729505258496|8.207097|20.007071
TIC 839136|4079486935719420032|8.760542|20.493479
TIC 839136|4079486729561011840|9.302769|20.600126
TIC 839136|4079486729561011968|9.407446|19.03301
TIC 839136|4079486351603805440|9.770405|19.680979
TIC 4579177|4079772636879826176|3.656221|18.440378
TIC 4579177|4079772632565152512|3.947088|13.952699
TIC 4579177|4079772636898146304|5.462353|null
TIC 4579177|4079772636896846592|7.634358|18.477306
TIC 4579177|4079772636901853312|8.3998|18.843416
TIC 4579177|4079772636872719488|9.369366|18.597519
TIC 335895765|4085801293476017920|9.13668|20.187698
TIC 1731874032|4086490824705790976|1.908454|11.345156
TIC 1731874032|4086490824729000704|3.998155|null
TIC 1731874032|4086490824709220992|4.618642|17.04492
TIC 1731874032|4086490824710892416|7.456991|19.652836
TIC 1731874032|4086490824728215040|8.348208|20.53927
TIC 1731874032|4086490824705797632|9.39971|19.403706
TIC 1731874032|4086490824705797888|9.430634|19.929659
TIC 442288027|4086490824728216704|1.908454|10.350093
TIC 442288027|4086490824709220992|5.257278|17.04492
TIC 442288027|4086490824729000704|5.288978|null
TIC 442288027|4086490824705797632|7.55224|19.403706
TIC 442288027|4086490824705797888|8.094387|19.929659
TIC 442288027|4086490824710892416|8.734649|19.652836
TIC 442288027|4086490824728215040|9.754634|20.53927
TIC 187913551|4087079372676404864|2.048478|18.570459
TIC 187913551|4087079372662614656|8.673724|17.938696
TIC 319025953|4088716373676513920|5.025238|18.5744
TIC 319025953|4088716373675883904|8.130617|20.585672
TIC 319025953|4088716369377498368|8.281522|14.612446
TIC 319025953|4088716373672172160|9.423297|17.707964
TIC 139290026|4089919308182507520|5.291499|19.323051
TIC 139290026|4089919308182506368|5.499928|19.190344
TIC 139290026|4089919308182531456|5.926969|19.255247
TIC 139290026|4089919308141586816|6.299329|19.925831
TIC 139290026|4089919303826215168|7.052071|14.366523
TIC 139290026|4089919308141589632|7.188713|19.409555
TIC 139290026|4089919308141628416|8.012304|19.645638
TIC 139290026|4089919303980115072|8.116356|19.02648
TIC 139290026|4089919308141589376|8.122283|20.009874
TIC 139290026|4089919303980092928|8.268218|18.071354
TIC 139290026|4089919308141589248|8.478272|20.198364
TIC 139290026|4089919303980113920|8.610106|19.532825
TIC 139290026|4089919308141568640|8.781738|18.48048
TIC 139290026|4089919303851625344|8.834373|18.856031
TIC 139290026|4089919303980166272|9.150963|20.142653
TIC 139290026|4089919308141566336|9.246165|16.612804
TIC 139290026|4089919308141589504|9.450234|19.048035
TIC 139290026|4089919308141585152|9.602783|18.94688
TIC 139290026|4089919308141679232|9.939217|19.7873
TIC 139290026|4089919308141593088|9.999553|19.739511
TIC 186503901|4090013178935767040|3.760683|15.912326
TIC 186503901|4090013110216282880|4.126152|17.527569
TIC 186503901|4090013174687967616|5.720394|18.62438
TIC 186503901|4090013178935773952|5.784336|16.810982
TIC 186503901|4090013178983040000|5.918145|20.14805
TIC 186503901|4090013110263558144|5.923299|19.978975
TIC 186503901|4090013110263558272|5.938136|20.170746
TIC 186503901|4090013179011270528|5.978473|19.924795
TIC 186503901|4090013178935769088|6.52011|18.572927
TIC 186503901|4090013178935771776|6.750076|20.04637
TIC 186503901|4090013110263555584|6.860375|17.714813
TIC 186503901|4090013178935774848|6.986859|19.570642
TIC 186503901|4090013105968573824|7.02117|21.052197
TIC 186503901|4090013110216277504|7.753062|18.500555
TIC 186503901|4090013178983041920|8.168583|20.068983
TIC 186503901|4090013110263559680|8.459662|18.570467
TIC 186503901|4090013174688002944|8.81119|18.548294
TIC 186503901|4090013174688002560|9.002025|19.371561
TIC 186503901|4090013174688001920|9.265342|19.579121
TIC 186503901|4090013178935774592|9.405646|19.769104
TIC 186503901|4090013110216281728|9.926456|19.051716
TIC 165253428|4090867770044871424|5.103903|17.620617
TIC 165253428|4090867774350494592|5.217732|18.280787
TIC 165253428|4090867774351811072|5.376598|18.490009
TIC 243867012|4094679437552774912|3.227087|12.525066
TIC 243867012|4094679437552775168|3.641036|12.528604
TIC 243867012|4094679437576462720|4.049138|12.497407
TIC 243867012|4094679437572843904|5.706626|20.226063
TIC 243867012|4094679437552787840|6.955815|17.905931
TIC 243867012|4094679437556101248|8.500815|19.959303
TIC 243867012|4094679437557650432|8.629198|19.083862
TIC 243867012|4094679437557316224|8.825786|18.96847
TIC 117337159|4094741010227070720|7.133593|20.59794
TIC 117337159|4094741010214398592|8.811481|19.372715
TIC 117337159|4094741010225726592|9.080119|15.408301
TIC 117337159|4094717542524114176|9.400718|20.741116
TIC 117075677|4094741078946591360|4.988828|20.13426
TIC 117075677|4094741078947355776|5.037618|19.831905
TIC 117075677|4094741078946546816|5.711627|18.44001
TIC 117075677|4094741078946514176|7.792712|19.198544
TIC 117075677|4094741078946591872|8.293369|20.173767
TIC 117075677|4094717611243591040|8.41203|19.624521
TIC 117075677|4094741078933877888|8.848087|17.364679
TIC 117075677|4094741078940492288|9.955791|20.339849
TIC 134589670|4096273695148692352|2.870292|19.403048
TIC 134589670|4096273695148535296|3.494413|19.005442
TIC 134589670|4096273695148626048|3.694711|19.742493
TIC 134589670|4096273695126550400|4.974601|20.146267
TIC 134589670|4096273695135059072|5.359794|20.509218
TIC 134589670|4096273695148692736|5.794508|20.445124
TIC 134589670|4096273695116868608|6.416632|19.173475
TIC 134589670|4096273695147944832|6.732501|18.911507
TIC 134589670|4096273695148809984|7.799925|20.517385
TIC 134589670|4096273695147934848|8.006|18.401112
TIC 134589670|4096273695126572032|8.427309|18.292551
TIC 134589670|4096273690779359360|9.726102|15.410307
TIC 134589670|4096273695126589824|9.931732|20.224466
TIC 134589670|4096273695116861568|9.942365|19.744068
TIC 167730892|4096449891799025280|5.125185|17.714392
TIC 167730892|4096449891787269248|5.726241|17.375204
TIC 167730892|4096449891873764480|6.140146|19.804638
TIC 167730892|4096449891799025408|7.011767|17.924601
TIC 167730892|4096449891854891008|7.622728|20.098965
TIC 167730892|4096449887499754880|7.650678|17.480545
TIC 167730892|4096449891854835840|7.829526|20.4307
TIC 167730892|4096449891854570112|8.848154|19.579708
TIC 167730892|4096449891854789632|8.975543|19.852509
TIC 167730892|4096449891804689408|8.990004|18.793812
TIC 167730892|4096449891854564992|9.161968|19.653248
TIC 167730892|4096449891787247360|9.876829|18.61282
TIC 167730892|4096449891804689792|9.995897|20.281427
TIC 117695701|4096465903495169536|3.664042|19.637611
TIC 117695701|4096465903443298176|3.681133|19.973789
TIC 117695701|4096465903494455296|4.42629|19.932913
TIC 117695701|4096465903427966976|6.715915|19.284275
TIC 117695701|4096465903427926144|7.505189|19.245882
TIC 117695701|4096465903494457984|7.589956|18.185011
TIC 117695701|4096465903495096704|9.166459|20.493061
TIC 117695701|4096465903443894784|9.308168|20.125067
TIC 117695701|4096465903438098688|9.31975|20.465504
TIC 118995485|4098269755343389056|2.532219|15.306275
TIC 118995485|4098269755340731136|3.719816|16.013367
TIC 118995485|4098269755332160384|5.87551|19.730158
TIC 118995485|4098269755332152704|6.931402|19.493174
TIC 118995485|4098269751045944448|8.106853|18.111904
TIC 118995485|4098269789695648128|8.889038|null
TIC 118995485|4098269751036229248|9.120103|16.294153
TIC 118995485|4098269755335411712|9.883385|20.417425
TIC 352487125|4100608382218286592|6.505051|20.685677
TIC 352487125|4100608382218294016|8.732581|18.71814
TIC 352487125|4100608382218286720|9.964644|19.427397
TIC 311016511|4100702974592585472|3.709306|19.66106
TIC 311016511|4100702974592425600|6.277173|18.63891
TIC 311016511|4100702974564787968|6.425379|11.937905
TIC 344901225|4101364090317744896|8.855258|19.917641
TIC 200893942|4101624159180910848|3.94048|19.026817
TIC 200893942|4101624159180176000|6.22234|19.257765
TIC 200893942|4101624159170145792|6.462611|19.820543
TIC 200893942|4101624159180751360|6.703055|18.302572
TIC 200893942|4101624159173566720|9.107827|18.725969
TIC 427835460|4101968375060023168|2.976543|18.444469
TIC 427835460|4101968375060023424|4.862695|20.980312
TIC 427835460|4101968375009943680|6.208037|20.379757
TIC 427835460|4101968375059566336|6.462877|16.614283
TIC 427835460|4101968409369641728|7.03368|19.794098
TIC 427835460|4101968375009959808|8.563036|20.010929
TIC 427835460|4101968409429064576|9.523563|20.793478
TIC 427265370|4102020052115068160|3.438799|20.355316
TIC 427265370|4102020052110269184|5.812405|7.19142
TIC 427265370|4102020052110263680|6.866933|20.371716
TIC 427265370|4102020052115069312|7.500631|19.690113
TIC 427265370|4102020052115069056|8.221357|20.007725
TIC 427265370|4102020052080368000|8.876281|19.520416
TIC 427265370|4102020052115072128|9.031796|19.925909
TIC 427265370|4102020052115071872|9.199702|17.588835
TIC 310090684|4102447933891553920|1.56704|12.503978
TIC 310090684|4102447933891544448|4.206317|18.734438
TIC 310090684|4102447933891549696|5.470411|19.106567
TIC 310090684|4102447933891540608|5.882096|19.076483
TIC 310090684|4102447933891540736|6.025074|20.006912
TIC 310090684|4102447933908816768|8.45768|15.550611
TIC 310090684|4102447933891556992|8.783449|17.843979
TIC 310090684|4102447933891532928|9.381909|19.341747
TIC 310090684|4102436182861005568|9.441919|19.869534
TIC 433101580|4102812112850830720|5.590672|19.678545
TIC 433101580|4102812112850831872|5.676141|19.972933
TIC 433101580|4102812112764814080|7.496095|19.07375
TIC 433101580|4102812112842494464|8.189075|20.161242
TIC 433101580|4102812112842494720|9.527768|20.166508
TIC 433101580|4102812112764813824|9.9871|20.29867
TIC 423865905|4103671243754948352|2.464714|17.85314
TIC 423865905|4103671239353204864|5.285463|14.73346
TIC 423865905|4103671243735932544|6.999294|19.968857
TIC 423865905|4103671243736506112|7.01814|19.666878
TIC 423865905|4103671243679135616|7.14981|20.438042
TIC 423865905|4103669766197000064|7.183648|20.243845
TIC 423865905|4103669766196999936|7.263201|18.912537
TIC 423865905|4103671239353105920|7.267884|18.070766
TIC 423865905|4103669766210384640|7.802603|20.69195
TIC 423865905|4103669766210390272|8.011415|18.672146
TIC 423865905|4103671243735930880|8.085695|17.148884
TIC 423865905|4103669766196873216|8.147194|19.028866
TIC 423865905|4103669761884355840|8.805955|18.935211
TIC 423865905|4103671243665789696|9.583681|20.110929
TIC 423865905|4103669766196873344|9.775409|17.147358
TIC 433505560|4104632732282291072|2.354548|18.30917
TIC 433505560|4104632732282291200|3.18281|19.189848
TIC 433505560|4104632732215841408|4.677239|19.298704
TIC 433505560|4104632727912049792|4.890824|14.182523
TIC 433505560|4104632732282291584|5.079392|19.541311
TIC 433505560|4104632732202805248|5.905807|19.290321
TIC 433505560|4104632732298473856|6.085186|20.54052
TIC 433505560|4104632732214084992|6.790588|20.035868
TIC 433505560|4104632732281957120|7.274752|20.227499
TIC 433505560|4104632732214085632|7.534732|19.635616
TIC 433505560|4104632732202803456|7.651132|20.620031
TIC 433505560|4104632732202861056|7.736441|19.09124
TIC 433505560|4104632732202795392|8.065742|20.204584
TIC 433505560|4104632732282400640|8.168088|20.901497
TIC 433505560|4104632732202794240|8.473659|20.904728
TIC 433505560|4104632732202832256|8.487167|20.235903
TIC 433505560|4104632732202866944|8.545847|20.445408
TIC 433505560|4104632732202832128|9.121907|19.833855
TIC 424934357|4105386619297400704|4.127698|20.472097
TIC 424934357|4105386653650808192|5.915359|19.695789
TIC 424934357|4105386688010286464|6.116537|19.684362
TIC 424934357|4105386722370007552|6.261568|19.3713
TIC 424934357|4105386653623580032|7.503073|18.956329
TIC 424934357|4105386683641957248|8.31935|18.035618
TIC 424934357|4105386688008443264|9.871046|17.502316
TIC 82665742|4107468269717536640|4.593468|18.588633
TIC 82665742|4107468269719619968|4.635937|19.867037
TIC 82665742|4107468338339406848|5.379071|15.380762
TIC 82665742|4107468265319607424|5.468963|17.002783
TIC 82665742|4107468269719063808|5.49848|20.126431
TIC 82665742|4107468269717536256|5.632184|15.50515
TIC 82665742|4107468269745541504|5.825862|null
TIC 82665742|4107468269717536384|6.303152|17.743393
TIC 82665742|4107468269619895552|6.647312|17.0931
TIC 82665742|4107468269637377280|6.652581|17.785484
TIC 82665742|4107468269719063680|7.390218|20.435709
TIC 82665742|4107468338339406720|7.476803|18.25211
TIC 82665742|4107468269619884288|7.576582|19.645418
TIC 82665742|4107468338356857216|7.583773|20.297512
TIC 82665742|4107468269637377408|7.612097|20.409485
TIC 82665742|4107468338360601216|8.395135|17.409
TIC 82665742|4107468338356858496|8.40904|19.965979
TIC 82665742|4107468338356857344|8.554436|19.832825
TIC 82665742|4107468269717530496|8.972153|19.574432
TIC 82665742|4107468334073665536|9.046972|19.852423
TIC 82665742|4107468269637376000|9.148239|20.327333
TIC 82665742|4107468269629061376|9.298746|17.266123
TIC 82665742|4107468269717530368|9.333327|20.223001
TIC 82665742|4107468338339423872|9.46535|19.703093
TIC 82665742|4107468269629051392|9.713961|20.270744
TIC 78811453|4107609969300858752|2.737451|17.466665
TIC 78811453|4107609969300857216|4.271326|18.670359
TIC 78811453|4107609969197183104|4.889926|16.368336
TIC 78811453|4107609969300856576|5.770375|19.795551
TIC 78811453|4107609969300859008|5.942155|19.360928
TIC 78811453|4107609969285377024|8.112928|19.637207
TIC 78811453|4107609969203618688|8.121277|20.169931
TIC 78811453|4107609969203618944|8.219809|19.243837
TIC 78811453|4107609969285375744|8.740003|20.075068
TIC 78811453|4107609969203618432|8.940347|19.602053
TIC 78811453|4107609969300834688|9.100155|20.301605
TIC 78811453|4107609969284699392|9.834982|19.781303
TIC 84680327|4111127616125950208|5.392506|18.737326
TIC 84680327|4111127611812719744|7.039884|15.849633
TIC 84680327|4111127616124264064|7.290697|18.979671
TIC 84680327|4111127616179317760|7.685675|19.574238
TIC 84680327|4111127616121584000|7.708522|18.314394
TIC 84680327|4111127616125955072|8.755696|19.114578
TIC 84680327|4111127616126466176|9.005486|20.587524
TIC 84680327|4111127616179318016|9.803889|19.506369
TIC 84680327|4111127684895456640|9.809202|19.876953
TIC 84680327|4111127616125951488|9.84725|20.991201
TIC 18364458|4112138307857168256|5.672417|19.429184
TIC 18364458|4112138307827199104|6.095959|19.904886
TIC 18364458|4112138307857169152|6.767505|18.825756
TIC 18364458|4112138307857169280|7.063971|20.744038
TIC 18364458|4112138307857316480|7.120655|20.217344
TIC 18364458|4112091372452139008|7.208807|15.04253
TIC 18364458|4112138307828473216|8.54911|20.244627
TIC 18364458|4112091372411992192|8.570588|20.35243
TIC 18364458|4112138307857315584|8.894329|20.185394
TIC 18364458|4112091372405408128|9.43749|19.660109
TIC 18942596|4112193936259265792|4.795734|18.695635
TIC 18942596|4112193931928753408|4.955699|16.163198
TIC 18942596|4112193901901313280|6.395057|20.289667
TIC 18942596|4112193936260657664|6.603198|21.051586
TIC 18942596|4112193901907067264|7.124123|17.838339
TIC 18942596|4112193867539784320|8.377654|20.65818
TIC 18942596|4112193833176091008|8.575171|19.297043
TIC 18942596|4112193936266807296|8.653416|19.887365
TIC 18942596|4112193936259265152|9.201883|20.337126
TIC 1455907039|4115142207982341504|4.082613|4.290967
TIC 101149860|4115596443673679616|4.857514|20.303988
TIC 101149860|4115596443673679744|5.216819|19.652189
TIC 101149860|4115596443704879360|5.322658|20.01972
TIC 101149860|4115596443673693952|6.394435|20.591413
